url,true_label,predicted,confidence,correct
https://cache1.pakwheels.com/carsure_report_pictures/images/033/842/466/original/JPEG_20260126_105302_9029659654163461562.jpg?1769406784,lamp_broken,tire_flat,0.8972,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/439/450/original/JPEG_20260114_140234_3162278664189277328.jpg?1768381355,lamp_broken,Normal,0.9278,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/121/523/original/JPEG_20260202_124945_5858900845647977972.jpg?1770018588,lamp_broken,scratch,0.7569,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/215/070/original/JPEG_20260204_165847_6520438624731176343.jpg?1770206339,lamp_broken,scratch,0.693,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/217/526/original/JPEG_20260204_172502_285110223562778247.jpg?1770207907,lamp_broken,scratch,0.4187,False
https://cache2.pakwheels.com/carsure_report_pictures/images/035/074/045/original/JPEG_20260304_111711_2318558331872559456.jpg?1772605035,lamp_broken,dent,0.3967,False
https://cache1.pakwheels.com/carsure_report_pictures/images/033/358/770/original/JPEG_20260112_125533_1273596314148091096.jpg?1768204534,lamp_broken,lamp_broken,0.3008,True
https://cache1.pakwheels.com/carsure_report_pictures/images/033/910/276/original/JPEG_20260127_170501_160660072348417785.jpg?1769515504,lamp_broken,dent,0.6638,False
https://cache1.pakwheels.com/carsure_report_pictures/images/035/110/991/original/JPEG_20260305_123511_1219189119579488820.jpg?1772696112,lamp_broken,dent,0.4731,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/118/952/original/JPEG_20260202_122503_6875617866290583157.jpg?1770017105,lamp_broken,dent,0.5585,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/843/575/original/JPEG_20260224_142857_5778555961231019877.jpg?1771925338,lamp_broken,tire_flat,0.5403,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/841/001/original/JPEG_20260224_141338_6181169566884114037.jpg?1771924419,lamp_broken,Normal,0.9228,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/777/443/original/JPEG_20260123_192002_3437736543942530129.jpg?1769178005,lamp_broken,crack,0.7583,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/122/515/original/JPEG_20260202_130832_4637496684437485015.jpg?1770019714,lamp_broken,crack,0.9155,False
https://cache3.pakwheels.com/carsure_report_pictures/images/031/634/287/original/JPEG_20251122_164836_2056230461246225788.jpg?1763812116,lamp_broken,dent,0.6476,False
https://cache4.pakwheels.com/carsure_report_pictures/images/035/075/932/original/JPEG_20260304_120304_5177219330396253826.jpg?1772607787,lamp_broken,tire_flat,0.9906,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/915/947/original/JPEG_20260226_145717_7340276871293410043.jpg?1772099839,lamp_broken,crack,0.6585,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/842/474/original/JPEG_20260224_142251_2021950354854709856.jpg?1771924972,lamp_broken,Normal,0.9993,False
https://cache2.pakwheels.com/carsure_report_pictures/images/032/870/173/original/JPEG_20251228_093750_1554926245281831596.jpg?1766896672,lamp_broken,scratch,0.5706,False
https://cache3.pakwheels.com/carsure_report_pictures/images/035/102/208/original/JPEG_20260305_104402_6727722868559263627.jpg?1772689443,lamp_broken,scratch,0.5883,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/120/554/original/JPEG_20260202_123904_2552528668711126834.jpg?1770017946,lamp_broken,scratch,0.4871,False
https://cache4.pakwheels.com/carsure_report_pictures/images/035/128/558/original/JPEG_20260305_162010_2448972913824469092.jpg?1772709630,lamp_broken,lamp_broken,0.708,True
https://cache3.pakwheels.com/carsure_report_pictures/images/034/842/505/original/JPEG_20260224_142301_110979871890462886.jpg?1771924982,lamp_broken,crack,0.711,False
https://cache4.pakwheels.com/carsure_report_pictures/images/032/081/124/original/JPEG_20251205_105743_6714238080231387712.jpg?1764914265,lamp_broken,dent,0.9474,False
https://cache1.pakwheels.com/carsure_report_pictures/images/033/411/922/original/JPEG_20260113_155749_7572434957708564119.jpg?1768301871,lamp_broken,dent,0.6843,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/915/546/original/JPEG_20260226_145256_3230305313711936166.jpg?1772099579,lamp_broken,scratch,0.4675,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/662/868/original/JPEG_20260218_141429_6544292081021088488.jpg?1771406071,lamp_broken,dent,0.7401,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/120/425/original/JPEG_20260202_123754_636074940624687329.jpg?1770017876,lamp_broken,dent,0.6844,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/608/878/original/JPEG_20260217_091034_7057238105114752671.jpg?1771301437,lamp_broken,dent,0.8679,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/215/956/original/JPEG_20260204_171013_7340147505630316593.jpg?1770207016,lamp_broken,dent,0.9155,False
https://cache4.pakwheels.com/carsure_report_pictures/images/035/073/205/original/JPEG_20260304_110128_8258394736391658059.jpg?1772604090,lamp_broken,dent,0.4727,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/922/706/original/JPEG_20260226_161115_7441877998667937272.jpg?1772104277,lamp_broken,Normal,0.9999,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/609/572/original/JPEG_20260217_092903_9111808563204611695.jpg?1771302546,lamp_broken,tire_flat,0.9769,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/356/682/original/JPEG_20260112_123645_7096467175647541038.jpg?1768203409,lamp_broken,dent,0.5753,False
https://cache4.pakwheels.com/carsure_report_pictures/images/035/124/406/original/JPEG_20260305_154421_6235341840672405619.jpg?1772707463,lamp_broken,scratch,0.6861,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/919/794/original/JPEG_20260226_154739_7650269929484927689.jpg?1772102861,lamp_broken,dent,0.6762,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/926/429/original/JPEG_20260128_112845_7259944132552147673.jpg?1769581728,lamp_broken,scratch,0.4139,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/926/542/original/JPEG_20260227_091421_6482962672379825139.jpg?1772165664,lamp_broken,Normal,0.9345,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/845/966/original/JPEG_20260224_144743_2458682163160028519.jpg?1771926464,lamp_broken,scratch,0.3243,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/264/695/original/JPEG_20260206_123416_1657688831840273066.jpg?1770363262,lamp_broken,scratch,0.3096,False
https://cache4.pakwheels.com/carsure_report_pictures/images/035/127/871/original/JPEG_20260305_161140_5077263965933630062.jpg?1772709143,lamp_broken,dent,0.5379,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/840/757/original/JPEG_20260224_141203_6768344318363936326.jpg?1771924324,lamp_broken,dent,0.6554,False
https://cache2.pakwheels.com/carsure_report_pictures/images/035/071/759/original/JPEG_20260304_103848_8766252479859605090.jpg?1772602731,lamp_broken,dent,0.8427,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/518/630/original/JPEG_20260214_110402_2297271105484184697.jpg?1771049045,lamp_broken,dent,0.4264,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/927/649/original/JPEG_20260227_093100_6939795462294540496.jpg?1772166662,lamp_broken,glass_shatter,0.2237,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/439/151/original/JPEG_20260211_204340_4613493792816917323.jpg?1770824621,lamp_broken,scratch,0.4746,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/864/224/original/JPEG_20260225_112301_3722265837283729330.jpg?1772000584,lamp_broken,Normal,0.9431,False
https://cache3.pakwheels.com/carsure_report_pictures/images/032/629/937/original/JPEG_20251220_143038_284575265083039361.jpg?1766223040,lamp_broken,dent,0.4408,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/927/996/original/JPEG_20260227_093648_8756299009902766019.jpg?1772167010,lamp_broken,dent,0.4029,False
https://cache1.pakwheels.com/carsure_report_pictures/images/033/925/918/original/JPEG_20260128_112254_4587378352775993478.jpg?1769581376,lamp_broken,scratch,0.3037,False
https://cache1.pakwheels.com/carsure_report_pictures/images/032/084/082/original/JPEG_20251205_114031_3719515911924486254.jpg?1764916835,lamp_broken,scratch,0.5635,False
https://cache1.pakwheels.com/carsure_report_pictures/images/035/093/962/original/JPEG_20260304_155821_2265384098925902978.jpg?1772621904,lamp_broken,Normal,0.9758,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/929/248/original/JPEG_20260227_100624_5039490691575576199.jpg?1772168785,lamp_broken,dent,0.7094,False
https://cache3.pakwheels.com/carsure_report_pictures/images/035/128/389/original/JPEG_20260305_161817_4502634604552077269.jpg?1772709517,lamp_broken,scratch,0.8995,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/215/063/original/JPEG_20260204_165848_7315024645214731391.jpg?1770206333,lamp_broken,scratch,0.9283,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/120/345/original/JPEG_20260202_123713_5405757687129796311.jpg?1770017836,lamp_broken,scratch,0.6244,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/439/047/original/JPEG_20260211_201130_6958533461682420173.jpg?1770822691,lamp_broken,dent,0.9345,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/520/506/original/JPEG_20260214_113804_3896934574630003977.jpg?1771051088,lamp_broken,dent,0.3145,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/977/409/original/JPEG_20260228_142033_7699848755157634661.jpg?1772270435,lamp_broken,dent,0.3305,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/842/517/original/JPEG_20260224_142305_853017934225326901.jpg?1771924985,lamp_broken,scratch,0.6945,False
https://cache2.pakwheels.com/carsure_report_pictures/images/032/361/156/original/JPEG_20251213_105728_3219544295729523554.jpg?1765605450,lamp_broken,glass_shatter,0.9669,False
https://cache2.pakwheels.com/carsure_report_pictures/images/035/074/638/original/JPEG_20260304_112853_4711041888601549028.jpg?1772605735,lamp_broken,dent,0.512,False
https://cache4.pakwheels.com/carsure_report_pictures/images/033/715/381/original/JPEG_20260122_110814_6065275785486768556.jpg?1769062097,lamp_broken,glass_shatter,0.2679,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/518/651/original/JPEG_20260214_110423_6429645984940724090.jpg?1771049066,lamp_broken,dent,0.639,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/915/278/original/JPEG_20260226_145053_801672218907677338.jpg?1772099457,lamp_broken,Normal,0.6284,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/922/094/original/JPEG_20260226_160543_9015748785997549773.jpg?1772103945,lamp_broken,lamp_broken,0.4427,True
https://cache4.pakwheels.com/carsure_report_pictures/images/033/702/692/original/JPEG_20260121_170830_5976104749732641402.jpg?1768997312,lamp_broken,scratch,0.5355,False
https://cache4.pakwheels.com/carsure_report_pictures/images/033/356/585/original/JPEG_20260112_123550_5912480155753774259.jpg?1768203353,lamp_broken,Normal,0.9945,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/714/970/original/JPEG_20260122_110439_533714095578108957.jpg?1769061881,lamp_broken,dent,0.5847,False
https://cache1.pakwheels.com/carsure_report_pictures/images/033/439/324/original/JPEG_20260114_140020_5705684256807431610.jpg?1768381221,lamp_broken,glass_shatter,0.981,False
https://cache4.pakwheels.com/carsure_report_pictures/images/033/732/092/original/JPEG_20260122_143241_6953812969092459449.jpg?1769074362,lamp_broken,lamp_broken,0.7103,True
https://cache3.pakwheels.com/carsure_report_pictures/images/034/663/592/original/JPEG_20260218_142047_8041268003920936865.jpg?1771406449,lamp_broken,scratch,0.9647,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/439/046/original/JPEG_20260211_201119_1292590376443886878.jpg?1770822679,lamp_broken,dent,0.4489,False
https://cache4.pakwheels.com/carsure_report_pictures/images/033/704/791/original/JPEG_20260121_172856_4351479361032041395.jpg?1768998541,lamp_broken,scratch,0.35,False
https://cache2.pakwheels.com/carsure_report_pictures/images/032/081/091/original/JPEG_20251205_105727_1064401234160975896.jpg?1764914249,lamp_broken,Normal,0.9199,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/844/397/original/JPEG_20260224_143453_1678787575979950692.jpg?1771925694,lamp_broken,dent,0.5167,False
https://cache1.pakwheels.com/carsure_report_pictures/images/033/439/571/original/JPEG_20260114_140423_2026518641900751446.jpg?1768381465,lamp_broken,tire_flat,0.6195,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/608/874/original/JPEG_20260217_091024_941031490204662568.jpg?1771301427,lamp_broken,crack,0.4123,False
https://cache3.pakwheels.com/carsure_report_pictures/images/033/925/924/original/JPEG_20260128_112257_2101769345553780670.jpg?1769581378,lamp_broken,Normal,0.5197,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/862/934/original/JPEG_20260225_110058_7494591620028043198.jpg?1771999285,lamp_broken,dent,0.665,False
https://cache2.pakwheels.com/carsure_report_pictures/images/032/081/985/original/JPEG_20251205_110739_3558035254896329185.jpg?1764914861,lamp_broken,glass_shatter,0.8933,False
https://cache3.pakwheels.com/carsure_report_pictures/images/035/128/028/original/JPEG_20260305_161345_1551823183139490766.jpg?1772709245,lamp_broken,scratch,0.8749,False
https://cache4.pakwheels.com/carsure_report_pictures/images/035/070/962/original/JPEG_20260304_101828_220727479028320918.jpg?1772601512,lamp_broken,dent,0.4501,False
https://cache4.pakwheels.com/carsure_report_pictures/images/035/128/502/original/JPEG_20260305_161933_7559714145277884235.jpg?1772709593,lamp_broken,scratch,0.5494,False
https://cache1.pakwheels.com/carsure_report_pictures/images/033/439/323/original/JPEG_20260114_140016_2295185990035457066.jpg?1768381219,lamp_broken,glass_shatter,0.9995,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/926/474/original/JPEG_20260227_091309_2166039770629462668.jpg?1772165591,lamp_broken,Normal,0.9528,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/777/360/original/JPEG_20260123_191056_2903780845450717531.jpg?1769177458,lamp_broken,scratch,0.3158,False
https://cache3.pakwheels.com/carsure_report_pictures/images/035/127/834/original/JPEG_20260305_161120_6078571151077847647.jpg?1772709123,lamp_broken,tire_flat,0.3925,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/439/334/original/JPEG_20260114_140028_6624813883469961716.jpg?1768381229,lamp_broken,dent,0.7941,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/449/487/original/JPEG_20260114_160257_3517513867431992772.jpg?1768388579,lamp_broken,scratch,0.6283,False
https://cache3.pakwheels.com/carsure_report_pictures/images/035/072/831/original/JPEG_20260304_105335_6817935619666833786.jpg?1772603618,lamp_broken,dent,0.5002,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/404/311/original/JPEG_20260113_143053_5683158322689915451.jpg?1768296656,lamp_broken,scratch,0.6795,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/120/411/original/JPEG_20260202_123748_6145224896743937234.jpg?1770017870,lamp_broken,dent,0.5127,False
https://cache1.pakwheels.com/carsure_report_pictures/images/033/964/302/original/JPEG_20260129_095049_5584216245910773616.jpg?1769662251,lamp_broken,scratch,0.4123,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/977/413/original/JPEG_20260228_142033_804533406831884728.jpg?1772270436,lamp_broken,crack,0.8299,False
https://cache4.pakwheels.com/carsure_report_pictures/images/035/124/523/original/JPEG_20260305_154426_381832502513619688.jpg?1772707510,lamp_broken,crack,0.9891,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/928/706/original/JPEG_20260227_095005_811558754693966204.jpg?1772167805,lamp_broken,scratch,0.7746,False
https://cache1.pakwheels.com/carsure_report_pictures/images/035/122/094/original/JPEG_20260305_152044_435380519704205767.jpg?1772706047,lamp_broken,Normal,0.987,False
https://cache4.pakwheels.com/carsure_report_pictures/images/035/075/870/original/JPEG_20260304_120222_8979992545153135347.jpg?1772607745,lamp_broken,tire_flat,0.7528,False
https://cache2.pakwheels.com/carsure_report_pictures/images/035/126/466/original/JPEG_20260305_155910_7795243862857559777.jpg?1772708353,lamp_broken,scratch,0.8237,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/929/341/original/rright_cc_ppiilleerr.jpg?1772169040,lamp_broken,dent,0.5133,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/916/141/original/JPEG_20260226_145939_5461403824331443342.jpg?1772099982,lamp_broken,scratch,0.704,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/725/847/original/BF1.jpg?1769069471,lamp_broken,dent,0.8125,False
https://cache4.pakwheels.com/carsure_report_pictures/images/031/952/100/original/JPEG_20251202_093307_3795062415866499741.jpg?1764649990,lamp_broken,dent,0.5722,False
https://cache4.pakwheels.com/carsure_report_pictures/images/033/841/960/original/JPEG_20260126_104518_2401740704306512824.jpg?1769406336,lamp_broken,scratch,0.8353,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/841/306/original/JPEG_20260224_141548_6289413136608528880.jpg?1771924548,lamp_broken,scratch,0.5674,False
https://cache3.pakwheels.com/carsure_report_pictures/images/035/128/156/original/JPEG_20260305_161543_2564313350846789623.jpg?1772709345,lamp_broken,Normal,0.8135,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/928/199/original/JPEG_20260227_093954_1289088494838816936.jpg?1772167196,lamp_broken,tire_flat,0.8326,False
https://cache1.pakwheels.com/carsure_report_pictures/images/035/125/476/original/JPEG_20260305_155112_6301815446131997205.jpg?1772707892,lamp_broken,glass_shatter,0.9858,False
https://cache1.pakwheels.com/carsure_report_pictures/images/035/088/031/original/JPEG_20260304_145501_1351690238136647822.jpg?1772618102,lamp_broken,scratch,0.6783,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/661/791/original/JPEG_20260218_140353_3921530054786855199.jpg?1771405436,lamp_broken,dent,0.9661,False
https://cache3.pakwheels.com/carsure_report_pictures/images/033/964/298/original/JPEG_20260129_095042_5208968545286530895.jpg?1769662245,lamp_broken,dent,0.3706,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/841/078/original/JPEG_20260224_141414_1204869788698498615.jpg?1771924455,lamp_broken,Normal,0.9993,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/888/219/original/JPEG_20260225_165347_8302579370239285241.jpg?1772020431,lamp_broken,Normal,0.795,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/841/582/original/JPEG_20260224_141729_3059499532352970379.jpg?1771924650,lamp_broken,dent,0.6913,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/608/832/original/JPEG_20260217_090833_3809818963954921323.jpg?1771301315,lamp_broken,dent,0.6663,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/777/445/original/JPEG_20260123_192048_2916575711323561570.jpg?1769178051,lamp_broken,scratch,0.3144,False
https://cache1.pakwheels.com/carsure_report_pictures/images/035/126/037/original/JPEG_20260305_155545_7082945614667946696.jpg?1772708165,lamp_broken,Normal,0.8407,False
https://cache4.pakwheels.com/carsure_report_pictures/images/035/073/415/original/JPEG_20260304_110523_4908440369118346221.jpg?1772604328,lamp_broken,dent,0.3952,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/244/344/original/JPEG_20260205_151832_5013685058128438600.jpg?1770286759,lamp_broken,crack,0.9107,False
https://cache3.pakwheels.com/carsure_report_pictures/images/033/169/687/original/JPEG_20260106_162748_5540519349910776604.jpg?1767698871,lamp_broken,dent,0.7655,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/704/240/original/JPEG_20260219_143329_2771106117398249445.jpg?1771493613,lamp_broken,dent,0.4553,False
https://cache3.pakwheels.com/carsure_report_pictures/images/033/905/204/original/JPEG_20260127_160550_9061689876332105655.jpg?1769511954,lamp_broken,dent,0.5445,False
https://cache2.pakwheels.com/carsure_report_pictures/images/035/070/942/original/JPEG_20260304_101653_3377121298597080075.jpg?1772601414,lamp_broken,tire_flat,0.9898,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/844/383/original/JPEG_20260224_143447_8145751223294866023.jpg?1771925688,lamp_broken,tire_flat,0.519,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/439/038/original/JPEG_20260211_201024_1767258644180157422.jpg?1770822625,lamp_broken,dent,0.7035,False
https://cache2.pakwheels.com/carsure_report_pictures/images/035/073/780/original/JPEG_20260304_111124_8053855184371232271.jpg?1772604686,lamp_broken,scratch,0.5342,False
https://cache4.pakwheels.com/carsure_report_pictures/images/033/963/128/original/JPEG_20260129_092957_7089371347784986689.jpg?1769661000,lamp_broken,dent,0.8629,False
https://cache1.pakwheels.com/carsure_report_pictures/images/033/702/506/original/JPEG_20260121_170637_8356489971021410382.jpg?1768997200,lamp_broken,dent,0.6157,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/844/679/original/JPEG_20260224_143643_8197429787323259993.jpg?1771925804,lamp_broken,dent,0.595,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/357/545/original/JPEG_20260112_124331_8759863635244664271.jpg?1768203816,lamp_broken,dent,0.7648,False
https://cache4.pakwheels.com/carsure_report_pictures/images/033/170/051/original/JPEG_20260106_163145_879201135804345634.jpg?1767699109,lamp_broken,scratch,0.2872,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/411/589/original/JPEG_20260113_155446_7403454591321090790.jpg?1768301688,lamp_broken,Normal,0.9469,False
https://cache3.pakwheels.com/carsure_report_pictures/images/033/410/894/original/JPEG_20260113_154838_3901704496181277749.jpg?1768301319,lamp_broken,dent,0.4426,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/704/671/original/JPEG_20260121_172738_1198163476631437911.jpg?1768998460,lamp_broken,dent,0.3197,False
https://cache3.pakwheels.com/carsure_report_pictures/images/033/963/092/original/JPEG_20260129_092920_5822726567170931540.jpg?1769660962,lamp_broken,dent,0.4983,False
https://cache3.pakwheels.com/carsure_report_pictures/images/035/088/191/original/JPEG_20260304_145709_9219982558897903135.jpg?1772618230,lamp_broken,scratch,0.4149,False
https://cache1.pakwheels.com/carsure_report_pictures/images/035/074/642/original/JPEG_20260304_112900_895597914042649725.jpg?1772605741,lamp_broken,dent,0.6088,False
https://cache3.pakwheels.com/carsure_report_pictures/images/035/071/752/original/JPEG_20260304_103843_5508264496952819404.jpg?1772602725,lamp_broken,glass_shatter,0.9886,False
https://cache1.pakwheels.com/carsure_report_pictures/images/035/070/946/original/JPEG_20260304_101710_306738640134729471.jpg?1772601431,lamp_broken,scratch,0.8189,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/929/348/original/right_c_pillar.jpg?1772169058,lamp_broken,Normal,0.9715,False
https://cache1.pakwheels.com/carsure_report_pictures/images/033/901/703/original/JPEG_20260127_153418_1537210979151709597.jpg?1769510062,lamp_broken,Normal,0.9464,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/928/753/original/JPEG_20260227_095101_3222133879403255243.jpg?1772167861,lamp_broken,scratch,0.4571,False
https://cache4.pakwheels.com/carsure_report_pictures/images/032/630/736/original/JPEG_20251220_143537_969558822617960656.jpg?1766223339,lamp_broken,scratch,0.8104,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/841/761/original/JPEG_20260224_141833_1308827664244250359.jpg?1771924714,lamp_broken,lamp_broken,0.8998,True
https://cache4.pakwheels.com/carsure_report_pictures/images/034/439/032/original/JPEG_20260211_200946_6793758517355793493.jpg?1770822587,lamp_broken,dent,0.4718,False
https://cache3.pakwheels.com/carsure_report_pictures/images/035/126/398/original/JPEG_20260305_155846_3888368170350745949.jpg?1772708328,lamp_broken,dent,0.8866,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/120/725/original/JPEG_20260202_124029_4091819200348058649.jpg?1770018031,lamp_broken,glass_shatter,0.9381,False
https://cache2.pakwheels.com/carsure_report_pictures/images/030/640/220/original/JPEG_20251025_125055_1763401404256953664.jpg?1761378660,lamp_broken,scratch,0.7903,False
https://cache4.pakwheels.com/carsure_report_pictures/images/033/449/515/original/JPEG_20260114_160309_587484643753839694.jpg?1768388591,lamp_broken,Normal,0.9793,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/121/455/original/JPEG_20260202_124858_6092196952110300458.jpg?1770018541,lamp_broken,glass_shatter,0.6374,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/243/639/original/JPEG_20260205_150155_6902296858802936393.jpg?1770285769,lamp_broken,Normal,0.9985,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/713/543/original/JPEG_20260122_105057_6957037376298481386.jpg?1769061059,lamp_broken,dent,0.8542,False
https://cache3.pakwheels.com/carsure_report_pictures/images/035/073/183/original/JPEG_20260304_110041_1127961142262108196.jpg?1772604068,lamp_broken,tire_flat,0.9992,False
https://cache4.pakwheels.com/carsure_report_pictures/images/033/450/702/original/JPEG_20260114_161324_2723178999579702654.jpg?1768389206,lamp_broken,dent,0.3838,False
https://cache3.pakwheels.com/carsure_report_pictures/images/033/909/455/original/JPEG_20260127_165807_2138906470115066762.jpg?1769515089,lamp_broken,scratch,0.5752,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/844/225/original/JPEG_20260224_143330_5547207843598239808.jpg?1771925613,lamp_broken,crack,0.3365,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/964/603/original/JPEG_20260129_095726_1683122310636118613.jpg?1769662649,lamp_broken,dent,0.7902,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/841/913/original/JPEG_20260224_141928_5920420049837777478.jpg?1771924769,lamp_broken,glass_shatter,0.9932,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/929/082/original/JPEG_20260227_095856_4447275092057268318.jpg?1772168338,lamp_broken,scratch,0.5657,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/439/159/original/JPEG_20260211_205004_9066263528135839890.jpg?1770825006,lamp_broken,dent,0.4453,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/920/983/original/JPEG_20260226_155538_390391521594162859.jpg?1772103339,lamp_broken,Normal,0.9074,False
https://cache1.pakwheels.com/carsure_report_pictures/images/035/093/953/original/JPEG_20260304_155816_6618783472532901627.jpg?1772621898,lamp_broken,Normal,1.0,False
https://cache3.pakwheels.com/carsure_report_pictures/images/034/439/122/original/JPEG_20260211_203307_4436446089556442059.jpg?1770823988,lamp_broken,Normal,0.9992,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/520/680/original/JPEG_20260214_114355_6590765123872831035.jpg?1771051438,lamp_broken,scratch,0.7371,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/927/199/original/JPEG_20260227_092450_4304203459078594828.jpg?1772166292,lamp_broken,Normal,0.9069,False
https://cache4.pakwheels.com/carsure_report_pictures/images/034/610/089/original/JPEG_20260217_093904_973630921814576741.jpg?1771303146,lamp_broken,scratch,0.4989,False
https://cache1.pakwheels.com/carsure_report_pictures/images/034/926/784/original/JPEG_20260227_091820_2448229609130778929.jpg?1772165901,lamp_broken,Normal,0.9875,False
https://cache2.pakwheels.com/carsure_report_pictures/images/033/439/185/original/JPEG_20260114_135748_7580573691181493164.jpg?1768381070,lamp_broken,lamp_broken,0.4689,True
https://cache4.pakwheels.com/carsure_report_pictures/images/034/928/479/original/JPEG_20260227_094454_4638689462737440921.jpg?1772167495,lamp_broken,dent,0.4146,False
https://cache3.pakwheels.com/carsure_report_pictures/images/035/127/527/original/JPEG_20260305_160833_1353297492455697641.jpg?1772708916,lamp_broken,dent,0.6725,False
https://cache2.pakwheels.com/carsure_report_pictures/images/034/920/111/original/JPEG_20260226_154952_8756834035548540727.jpg?1772102994,lamp_broken,lamp_broken,0.5954,True
https://cache2.pakwheels.com/carsure_report_pictures/images/035/125/209/original/JPEG_20260305_154939_3028359132008411123.jpg?1772707781,lamp_broken,scratch,0.3749,False
